id,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28
FOODS_3_011_TX_3_validation,-0.014383639441803098,-0.005745211848989129,0.005888550775125623,0.011708847363479435,0.01662429701536894,0.022886477876454592,0.02567168907262385,0.017151944572106004,0.02967776171863079,0.023653049720451236,0.021126703592017293,0.01920707058161497,0.006147392210550606,0.003995422623120248,0.0033639061730355024,0.003905725374352187,0.004404029343277216,0.004893307399470359,0.005333992536179721,0.0049538969760760665,0.004586252383887768,0.004893185570836067,0.00498250633245334,0.005011227331124246,0.00432374223601073,0.004368712892755866,0.004374189069494605,0.0036822016118094325
FOODS_3_012_TX_3_validation,0.26926757395267487,0.23209218308329582,0.2086997553706169,0.1844092607498169,0.17870032042264938,0.1544942893087864,0.14321443438529968,0.09978097956627607,0.07508941367268562,0.08905618730932474,0.08462118823081255,0.09010186325758696,0.07255669496953487,0.07766238879412413,0.07745883800089359,0.08186433743685484,0.08424526173621416,0.08480469230562449,0.08382359612733126,0.068850327283144,0.05444190325215459,0.053096188232302666,0.05105952965095639,0.04845945071429014,0.03306194767355919,0.03139529610052705,0.029628264252096415,0.015357411233708262
FOODS_3_013_TX_3_validation,-0.13922321610152721,-0.13028879649937153,-0.12027851305902004,-0.12010700069367886,-0.11023764498531818,-0.09327064268290997,-0.08121968246996403,-0.06389997899532318,-0.05044066812843084,-0.0428410479798913,-0.03862233832478523,-0.03202615072950721,-0.01740412786602974,-0.007256302633322775,0.00979127362370491,0.009423996671102941,0.008982359431684017,0.00849528529215604,0.007983543910086155,0.005822622333653271,0.003678119392134249,0.003119214961770922,0.0026920379605144262,0.0022857042495161295,0.00042890256736427546,0.00018563878256827593,4.458124749362469e-06,-0.0016119267093017697
FOODS_3_014_TX_3_validation,0.48228686302900314,0.46385519206523895,0.45953046530485153,0.4581282399594784,0.43449127301573753,0.39290912076830864,0.35946760699152946,0.287661787122488,0.2595217265188694,0.24072561040520668,0.22424854896962643,0.20255705527961254,0.1477910913527012,0.11910401098430157,0.08959096949547529,0.09207580983638763,0.09415121097117662,0.09551763720810413,0.09648921713232994,0.09584359265863895,0.09512210357934237,0.09581873193383217,0.09617775399237871,0.09610770642757416,0.0947328731417656,0.09477965254336596,0.09493368677794933,0.09386667888611555
FOODS_3_015_TX_3_validation,0.285031097009778,0.2607853654772043,0.2451177015900612,0.21401830576360226,0.18253010883927345,0.14508263766765594,0.11434572469443083,0.10478490777313709,0.08861526101827621,0.058372319675982,0.031296539353206754,0.025152983609586954,-0.009913272922858596,-0.01878339215181768,0.010702771600335836,0.018445903435349464,0.026357424911111593,0.0341585639398545,0.041298478841781616,0.0418821107596159,0.041598628740757704,0.046262556686997414,0.04965776391327381,0.052165526896715164,0.04819577978923917,0.049545949790626764,0.050477758049964905,0.04507239628583193
FOODS_3_016_TX_3_validation,-0.030852757394313812,-0.03250463306903839,-0.03163549304008484,-0.028860416263341904,-0.02991700917482376,-0.035028502345085144,-0.03677060827612877,-0.02886088564991951,-0.028816185891628265,-0.025702225044369698,-0.02476627193391323,-0.018919536843895912,-0.015443157404661179,-0.009021013043820858,-0.0008939995896071196,-0.00016317027620971203,0.0006395133677870035,0.0014764212537556887,0.0022346912883222103,0.0029797181487083435,0.003631782718002796,0.004174102563410997,0.004623170010745525,0.0050511592999100685,0.005364758428186178,0.00559517927467823,0.005752028897404671,0.005894073750823736
FOODS_3_017_TX_3_validation,-0.046195294708013535,-0.04415084049105644,-0.040330082178115845,-0.04430239647626877,-0.040524471551179886,-0.04064091667532921,-0.03705110400915146,-0.03934791684150696,-0.03859873488545418,-0.031667329370975494,-0.027761461213231087,-0.023879287764430046,-0.014142101630568504,-0.015519360080361366,-0.007254709955304861,-0.005507318768650293,-0.003771927673369646,-0.002051176503300667,-0.00045827729627490044,-0.0007243971340358257,-0.0010779034346342087,0.00010565808042883873,0.0009781147819012403,0.0016748784109950066,0.0005182130262255669,0.001032945467159152,0.0014140107668936253,-4.652468487620354e-05
FOODS_3_018_TX_3_validation,-0.07819637283682823,-0.07470544427633286,-0.06144193187355995,-0.04009188897907734,-0.02606677170842886,-0.01830036286264658,-0.008086860878393054,0.017503668554127216,0.025058750063180923,0.03676896169781685,0.03201360907405615,0.032961501739919186,0.02068973332643509,0.01951546221971512,0.02323696855455637,0.021996290422976017,0.02066703513264656,0.019406919367611408,0.018185634166002274,0.018364769406616688,0.018740803934633732,0.017916005104780197,0.01716841757297516,0.016580577939748764,0.017477322835475206,0.017185471951961517,0.016931486316025257,0.018121794797480106
FOODS_3_019_TX_3_validation,0.0633014440536499,0.06396251916885376,0.06728487461805344,0.05894553288817406,0.05394112691283226,0.04915304109454155,0.04363471269607544,0.0375673808157444,0.03619487211108208,0.029914919286966324,0.02587219513952732,0.022173967212438583,0.013454599305987358,0.007030333857983351,0.005166532937437296,0.005396752618253231,0.005426954478025436,0.005366332828998566,0.005229545291513205,0.004951000213623047,0.004728626925498247,0.004747285041958094,0.004692409187555313,0.00468035414814949,0.004544864874333143,0.0046182856895029545,0.004669017158448696,0.004532342776656151
FOODS_3_020_TX_3_validation,0.43193257227540016,0.42417367920279503,0.40417005121707916,0.3575145751237869,0.31168030202388763,0.27689264342188835,0.29033779352903366,0.2511216215789318,0.1972707025706768,0.1454182593151927,0.12261519581079483,0.0977682527154684,0.07715575024485588,0.060361816082149744,0.08966917917132378,0.10067295096814632,0.10952665843069553,0.11615869216620922,0.12041025143116713,0.10033727809786797,0.08024369785562158,0.08237782679498196,0.08295498415827751,0.08238684199750423,0.058973818086087704,0.05884511582553387,0.05832377076148987,0.035425545647740364
FOODS_3_021_TX_3_validation,0.15840425714850426,0.14875670336186886,0.1530049368739128,0.1417352333664894,0.10548801999539137,0.09039440844208002,0.09235275629907846,0.08021876122802496,0.05302547011524439,0.036831934936344624,0.04105753730982542,0.035376425832509995,0.0267835920676589,0.029595741536468267,0.02493474120274186,0.027174312388524413,0.02900713705457747,0.030337634263560176,0.030978604685515165,0.02677180292084813,0.022460082778707147,0.022311270469799638,0.02186154993250966,0.021053347969427705,0.01588659721892327,0.015251609380356967,0.014646506169810891,0.009828562033362687
FOODS_3_022_TX_3_validation,0.015225195325911045,0.015243669040501118,0.0073036085814237595,0.005108174402266741,0.006047858856618404,0.0038600414991378784,0.0024118765722960234,0.0048978859558701515,0.0069082751870155334,0.0064366827718913555,0.002528340555727482,0.0017484925920143723,0.003365735523402691,0.0024487092159688473,0.004263231996446848,0.004197063855826855,0.004142411984503269,0.0040844157338142395,0.004069571848958731,0.004292188212275505,0.004539448767900467,0.00459393160417676,0.0046469299122691154,0.00469055213034153,0.004977129399776459,0.005027163308113813,0.005064974073320627,0.005313198082149029
FOODS_3_023_TX_3_validation,0.010275613749399781,0.013698046561330557,0.013401738135144114,0.005795737728476524,-0.015503841917961836,-0.019094041315838695,-0.013710118597373366,-0.025489717023447156,-0.026645662961527705,-0.02273908886127174,-0.0020573189249262214,0.004211154649965465,0.01603898825123906,0.016600006259977818,0.026473024860024452,0.027895644307136536,0.0288013550452888,0.029050012584775686,0.02864650310948491,0.02323234244249761,0.017834510887041688,0.01715534762479365,0.016348620411008596,0.015414576977491379,0.009857517434284091,0.009343781974166632,0.008907390176318586,0.003923582844436169
FOODS_3_024_TX_3_validation,-0.5104073584079742,-0.4560114350169897,-0.4788408409804106,-0.48639046773314476,-0.40633395314216614,-0.3534179087728262,-0.348393801599741,-0.2859239801764488,-0.21232031285762787,-0.22909488808363676,-0.20373806916177273,-0.1840568743646145,-0.08967295894399285,-0.11568908067420125,-0.09866031492128968,-0.09985271887853742,-0.09920397121459246,-0.09623402962461114,-0.09110126551240683,-0.06360951159149408,-0.037272329442203045,-0.03201893100049347,-0.026380351628176868,-0.019842430599965155,0.007293985225260258,0.012136115692555904,0.01699954445939511,0.0415059553924948
FOODS_3_025_TX_3_validation,0.027259767055511475,0.028687242418527603,0.03253021463751793,0.031178031116724014,0.023959584534168243,0.03073260560631752,0.029858119785785675,0.027315501123666763,0.022026050835847855,0.020660266280174255,0.017043132334947586,0.014353161677718163,0.012224232777953148,0.01716666668653488,0.01612110063433647,0.015647228807210922,0.014730086550116539,0.013356794603168964,0.011577613651752472,0.0097934789955616,0.00817434024065733,0.006580816116183996,0.005080328322947025,0.0037589403800666332,0.0027791322208940983,0.0019710552878677845,0.001350640319287777,0.0012627895921468735
FOODS_3_026_TX_3_validation,0.015910238027572632,0.006305924616754055,-0.01493967417627573,-0.017302215099334717,-0.011959952302277088,-0.012774084694683552,-0.0197455957531929,-0.024755951017141342,-0.030913230031728745,-0.022593963891267776,-0.017209194600582123,-0.009084484539926052,0.000627259723842144,0.007570669986307621,0.0009672706946730614,0.00044932588934898376,4.0687620639801025e-05,-0.0003333361819386482,-0.0007158461958169937,-0.0010098358616232872,-0.0012951577082276344,-0.0017384672537446022,-0.0021290434524416924,-0.0025463392958045006,-0.0028717033565044403,-0.0032855169847607613,-0.003621949814260006,-0.00375493336468935
FOODS_3_027_TX_3_validation,-0.02129723783582449,-0.035535297356545925,-0.03554611932486296,-0.03877850715070963,-0.03558879718184471,-0.03605261445045471,-0.028425902128219604,-0.020077181980013847,-0.023648312781006098,-0.008700849139131606,-0.0020289781969040632,-0.0006208306876942515,-0.004579623346216977,0.002149214851669967,-0.0011722859926521778,-0.0017532409401610494,-0.0023883406538516283,-0.0030584237538278103,-0.003762058913707733,-0.004294070531614125,-0.004696832038462162,-0.005191374220885336,-0.005648111109621823,-0.006040671723894775,-0.006271510501392186,-0.006517128203995526,-0.006750043830834329,-0.00685024366248399
FOODS_3_028_TX_3_validation,0.006725555052980781,-0.0018029187340289354,-0.0016500266501680017,0.0015527813229709864,0.005280433164443821,0.010503068217076361,0.00827920832671225,0.012245509424246848,0.015455178916454315,0.02908571856096387,0.023948269430547953,0.024603832978755236,0.020542459096759558,0.024983495008200407,0.022122319787740707,0.020799904596060514,0.019191326573491096,0.017398269847035408,0.015562218613922596,0.013880683574825525,0.012393070384860039,0.011027962202206254,0.00994037720374763,0.008980617742054164,0.008398932870477438,0.007821409730240703,0.007372503401711583,0.00726021733134985
FOODS_3_029_TX_3_validation,0.4219074249267578,0.4212508797645569,0.40455907583236694,0.39874181151390076,0.3902099132537842,0.3476082980632782,0.30625948309898376,0.2582293748855591,0.22944363951683044,0.20956853032112122,0.17848336696624756,0.15902653336524963,0.1367170214653015,0.0951685830950737,0.08049844205379486,0.08499574661254883,0.08942586183547974,0.09382827579975128,0.09801041334867477,0.09286641329526901,0.08730986714363098,0.09023779630661011,0.09264905005693436,0.09448986500501633,0.0868341252207756,0.08771434426307678,0.08815091103315353,0.07915273308753967
FOODS_3_030_TX_3_validation,1.3243255019187927,1.5754303336143494,1.574271023273468,1.5996907651424408,1.4289727807044983,0.8847959339618683,0.856696367263794,0.9483686089515686,0.6743751466274261,0.8876959979534149,1.1754176020622253,0.827874094247818,0.8224929869174957,0.5684507638216019,0.7091819494962692,0.6657444685697556,0.6429498642683029,0.6416444480419159,0.659419596195221,0.7234742492437363,0.7879422605037689,0.8233797550201416,0.8621947467327118,0.9051163494586945,0.9727214276790619,1.0030712187290192,1.0278931260108948,1.0667002201080322
FOODS_3_031_TX_3_validation,0.11690018698573112,0.1095207966864109,0.09885339997708797,0.09844329208135605,0.09354030713438988,0.08959686383605003,0.08520340546965599,0.07211068645119667,0.06283039692789316,0.06249748170375824,0.050289351493120193,0.0416032737120986,0.028437604196369648,0.02963491016998887,0.025807912461459637,0.026438019704073668,0.026683644391596317,0.026439456269145012,0.025883284397423267,0.022925795055925846,0.020043912809342146,0.019337525591254234,0.018516296986490488,0.017561365384608507,0.014692656695842743,0.014123710570856929,0.013600375968962908,0.011277643498033285
FOODS_3_032_TX_3_validation,-0.0035508809378370643,0.004196879104711115,0.015166033525019884,0.025268966797739267,0.03342715324833989,0.03256359277293086,0.037868681363761425,0.03720163740217686,0.032008096575737,0.041243521962314844,0.03703564731404185,0.03983329888433218,0.027904575690627098,0.021651515271514654,0.0142324089538306,0.014012721367180347,0.013510133838281035,0.01292588363867253,0.012245651218108833,0.009741204092279077,0.007536477409303188,0.00729852041695267,0.007000979851000011,0.00675869855331257,0.004718246986158192,0.004624833352863789,0.004473302571568638,0.0025218604714609683
FOODS_3_033_TX_3_validation,-0.007515384815633297,-0.007783397100865841,-0.002083258703351021,-0.003542779479175806,0.0008165687322616577,0.003451630473136902,0.0016113133169710636,0.0015120450407266617,0.0030012312345206738,0.002561272121965885,-0.0001637437380850315,0.0025749565102159977,0.0004774651024490595,0.006365244276821613,0.002864405047148466,0.00235349009744823,0.0018013394437730312,0.001208741683512926,0.0006712561007589102,0.0015972522087395191,0.0025897114537656307,0.0022378028370440006,0.001987006049603224,0.001847991719841957,0.003194737946614623,0.0031929248943924904,0.0032501949463039637,0.004790918901562691
FOODS_3_034_TX_3_validation,0.16836540400981903,0.16883815824985504,0.15185661613941193,0.13107232749462128,0.10495126247406006,0.0932527408003807,0.07890263944864273,0.07978642731904984,0.06201748549938202,0.04552818834781647,0.037505414336919785,0.030284304171800613,0.017158307135105133,0.011874675750732422,0.03293353691697121,0.033812250941991806,0.03419586271047592,0.03415590524673462,0.033864423632621765,0.030505361035466194,0.027318866923451424,0.027140114456415176,0.026896530762314796,0.02660992182791233,0.02351033128798008,0.0235343798995018,0.02354135364294052,0.020719125866889954
FOODS_3_035_TX_3_validation,-0.06277719512581825,-0.053945211693644524,-0.052102766931056976,-0.054477243684232235,-0.06157975643873215,-0.07011683657765388,-0.07840319536626339,-0.0735289603471756,-0.07285892963409424,-0.06515615154057741,-0.05274568684399128,-0.04817622248083353,-0.02234342973679304,-0.024352888576686382,-0.003198985941708088,8.800823707133532e-05,0.002995906979776919,0.005558826378546655,0.00772248487919569,0.007555323536507785,0.007185930153355002,0.008777513867244124,0.010154517367482185,0.011329053668305278,0.010107442503795028,0.011019271332770586,0.011773810256272554,0.01015241607092321
FOODS_3_036_TX_3_validation,0.030592831782996655,0.0313531206920743,0.03107838425785303,0.02791209239512682,0.025958321057260036,0.027133055962622166,0.02650691382586956,0.024787914007902145,0.024594428949058056,0.016385982278734446,0.014766806736588478,0.012224719393998384,0.011152842314913869,0.00620455015450716,0.0055582893546670675,0.0049352331552654505,0.004238321911543608,0.0035274506080895662,0.002843500056769699,0.002743123273830861,0.002720278745982796,0.002247566997539252,0.0018661498907022178,0.0015667350380681455,0.0019088319386355579,0.0017524654394946992,0.0016626882716082036,0.0022006650106050074
FOODS_3_037_TX_3_validation,0.2831145375967026,0.2758834511041641,0.2708165906369686,0.2573125995695591,0.22796567529439926,0.2106083370745182,0.19946373999118805,0.1588609628379345,0.13580557890236378,0.11791431345045567,0.1180401723831892,0.09856300428509712,0.07588829379528761,0.05408633965998888,0.03901542630046606,0.03794510383158922,0.03725041635334492,0.03689426928758621,0.0368534866720438,0.03489312715828419,0.03283824771642685,0.03296150825917721,0.0332067534327507,0.03334964159876108,0.03136244136840105,0.03127065487205982,0.03134202677756548,0.0293370196595788
FOODS_3_038_TX_3_validation,0.02136613242328167,0.02796832099556923,0.0290212519466877,0.02654566802084446,0.023121260106563568,0.01677255891263485,0.019503707066178322,0.018477940931916237,0.012854352593421936,0.00973143894225359,0.005460729822516441,0.004969393368810415,0.002022349275648594,0.0019713169895112514,0.005924548488110304,0.005507724825292826,0.0051025087013840675,0.004713688977062702,0.00432863924652338,0.004310397431254387,0.004444187507033348,0.004423557315021753,0.004375551361590624,0.0044067478738725185,0.0046816859394311905,0.0048073893412947655,0.004940323997288942,0.00528560159727931
FOODS_3_039_TX_3_validation,0.026922475080937147,0.060247257351875305,0.06821789778769016,0.09240321815013885,0.1133543998003006,0.12542485259473324,0.1272821892052889,0.12257847003638744,0.12006593868136406,0.12084810994565487,0.1336078718304634,0.11640859767794609,0.11418136768043041,0.1057851780205965,0.09708769619464874,0.09444732218980789,0.09129376150667667,0.08761068806052208,0.08368894457817078,0.07863765582442284,0.07406574673950672,0.07079314440488815,0.06808476522564888,0.06564007140696049,0.06261708214879036,0.06118563003838062,0.060190316289663315,0.05873577669262886
FOODS_3_040_TX_3_validation,0.027530722320079803,0.03196514770388603,0.029079493135213852,0.03368648886680603,0.03943862020969391,0.03910848870873451,0.03700946271419525,0.02861335314810276,0.02684471383690834,0.019957778975367546,0.01709144376218319,0.013550229370594025,0.011224048212170601,0.0035291649401187897,0.0005441387183964252,0.0013129939325153828,0.0024632029235363007,0.003910226747393608,0.005542374216020107,0.005936963949352503,0.006149764638394117,0.007375927641987801,0.008468182757496834,0.009381193667650223,0.00890323705971241,0.00936119258403778,0.0097314128652215,0.008792290464043617
FOODS_3_041_TX_3_validation,0.1131818457506597,0.07373948721215129,0.06298265280202031,0.012701089843176305,-0.0037605712423101068,-0.012408642447553575,-0.026666039717383683,-0.045781033113598824,-0.042636025696992874,-0.04470900306478143,-0.046602009795606136,-0.0354782446520403,-0.012934123165905476,0.011348403291776776,0.012143238564021885,0.01200172584503889,0.010886632022447884,0.009338295611087233,0.0075686422060243785,0.0040985491359606385,0.0009858242701739073,-0.00011502415873110294,-0.0012469303328543901,-0.0023020257940515876,-0.004730138112790883,-0.005245121195912361,-0.0056353696854785085,-0.007603583391755819
FOODS_3_042_TX_3_validation,-0.03161124885082245,-0.015350738540291786,-0.01593572460114956,0.0004521254450082779,-0.022589100524783134,-0.030670730397105217,-0.031031956896185875,-0.04765598475933075,-0.05982065200805664,-0.060184165835380554,-0.05853210389614105,-0.0598776638507843,-0.03985508531332016,-0.034995369613170624,-0.028890511021018028,-0.02768266759812832,-0.025755906477570534,-0.023417560383677483,-0.02081347443163395,-0.017186688259243965,-0.014343367889523506,-0.013035481795668602,-0.011565664783120155,-0.010146230459213257,-0.007971586659550667,-0.007566764950752258,-0.007259318605065346,-0.006030982360243797
FOODS_3_043_TX_3_validation,0.055757216177880764,0.057542636059224606,0.05400196183472872,0.0560765340924263,0.05205778405070305,0.05095816683024168,0.04727308638393879,0.038440951611846685,0.03877414623275399,0.030322344973683357,0.03250082256272435,0.026828374247998,0.028655731584876776,0.020792311988770962,0.012791573535650969,0.011609127977862954,0.010753964306786656,0.010169518645852804,0.00976966810412705,0.010809038067236543,0.011861893581226468,0.011713835410773754,0.011647617211565375,0.011651862878352404,0.012968804221600294,0.012960577150806785,0.012994337594136596,0.01435245736502111
FOODS_3_044_TX_3_validation,-0.031001480296254158,-0.03748544678092003,-0.033976723439991474,-0.03160477615892887,-0.025621469132602215,-0.02310200873762369,-0.016228008549660444,-0.007333515677601099,-0.008977613411843777,-0.002070697140879929,0.0023445450933650136,0.00994401192292571,0.014932811725884676,0.01950303465127945,0.021864698734134436,0.02075081504881382,0.019171220250427723,0.017374733928591013,0.01533268578350544,0.012110511772334576,0.00925465626642108,0.007972974563017488,0.006768949795514345,0.005798784666694701,0.003733638790436089,0.0032433047890663147,0.0028626294806599617,0.0014317736495286226
FOODS_3_045_TX_3_validation,0.282041285187006,0.28420036286115646,0.2769038826227188,0.25892721489071846,0.2497914433479309,0.24363096244633198,0.21576089970767498,0.18713229149580002,0.1616544909775257,0.12645684275776148,0.10395249724388123,0.07910297065973282,0.06266205199062824,0.03753501735627651,0.0177251729182899,0.017543050926178694,0.017793948529288173,0.018577275099232793,0.01972672319971025,0.021804494317620993,0.02373904804699123,0.02475582528859377,0.025830171536654234,0.026929544052109122,0.02858100109733641,0.029211875516921282,0.029815332731232047,0.03093702415935695
FOODS_3_046_TX_3_validation,0.09508735500276089,0.09670843370258808,0.09640416130423546,0.09106301702558994,0.07489746436476707,0.06617979146540165,0.052551464177668095,0.043894872069358826,0.03888632170855999,0.023696485441178083,0.01747779198922217,0.01027752528898418,0.0018304053810425103,-0.003935702552553266,-0.002895415236707777,-0.002240334579255432,-0.001623111020307988,-0.0010849747923202813,-0.0005949303158558905,0.0006688176654279232,0.0017597369151189923,0.0020071963081136346,0.0021870830096304417,0.0023325730580836535,0.0032786699011921883,0.003339178510941565,0.0033992028329521418,0.004281400761101395
FOODS_3_047_TX_3_validation,-0.12295113410800695,-0.1370990602299571,-0.15859903302043676,-0.1651165634393692,-0.16622906550765038,-0.17089006025344133,-0.1595113892108202,-0.12971742544323206,-0.11615653987973928,-0.08781485259532928,-0.0634203851222992,-0.042167919455096126,-0.01890122308395803,-0.003467584610916674,0.007426150550600141,0.0033537670969963074,-0.0013300648424774408,-0.006404423620551825,-0.011343585792928934,-0.009438215056434274,-0.006961890030652285,-0.010054134763777256,-0.012312046601437032,-0.013812213437631726,-0.008700034813955426,-0.009241243824362755,-0.00944283907301724,-0.0033997977152466774
FOODS_3_048_TX_3_validation,0.07950531458482146,0.058310408145189285,0.037915693363174796,0.03517867089249194,0.004133574664592743,0.024418435874395072,0.019594202865846455,0.03587885631714016,0.0059667566092684865,0.017799026565626264,-0.007981578935869038,-0.020426383707672358,-0.005582981742918491,0.042949204333126545,0.07102043833583593,0.07218492776155472,0.07234633318148553,0.07140112551860511,0.06962643843144178,0.06611067429184914,0.06245597172528505,0.06026542279869318,0.05819905106909573,0.05596124567091465,0.052823963575065136,0.05142890755087137,0.050311493687331676,0.048740662168711424
FOODS_3_049_TX_3_validation,0.0741114467382431,0.07469913456588984,0.07344275247305632,0.06106574088335037,0.06179480813443661,0.06119557190686464,0.05289319436997175,0.043505989015102386,0.04208201076835394,0.024979838635772467,0.020821713842451572,0.016519909258931875,0.010683307191357017,0.0012877208064310253,-0.002974600938614458,-0.0015823831199668348,-0.000346350425388664,0.000800029665697366,0.001784000196494162,0.002653438423294574,0.0034155655885115266,0.004055480530951172,0.004512656596489251,0.004908631090074778,0.005222189356572926,0.005542089929804206,0.005892406916245818,0.006143065984360874
