"id","F1","F2","F3","F4","F5","F6","F7","F8","F9","F10","F11","F12","F13","F14","F15","F16","F17","F18","F19","F20","F21","F22","F23","F24","F25","F26","F27","F28"
"FOODS_3_011_TX_3_validation","0.847126579947652","0.878063388378215","0.879193191336266","0.879234451401179","0.879235958206365","0.879236013234438","0.879236015244047","0.879236015317437","0.879236015320117","0.879236015320215","0.879236015320219","0.879236015320219","0.879236015320219","0.879236015320219","0.879236015320219","0.879236015320219","0.879236015320219","0.879236015320219","0.879236015320219","0.879236015320219","0.879236015320219","0.879236015320219","0.879236015320219","0.879236015320219","0.879236015320219","0.879236015320219","0.879236015320219","0.879236015320219"
"FOODS_3_012_TX_3_validation","0.740447838728493","0.851147846825038","0.867697954950978","0.87017226442656","0.870542183905899","0.870597488394907","0.870605756644284","0.870606992781693","0.870607177589338","0.870607205218843","0.870607209349568","0.870607209967129","0.870607210059457","0.87060721007326","0.870607210075324","0.870607210075632","0.870607210075678","0.870607210075685","0.870607210075686","0.870607210075687","0.870607210075687","0.870607210075687","0.870607210075687","0.870607210075687","0.870607210075687","0.870607210075687","0.870607210075687","0.870607210075687"
"FOODS_3_013_TX_3_validation","0.474319829246088","0.528268045546234","0.534404010906555","0.53510190369125","0.535181280661349","0.535190308843786","0.535191335691725","0.535191452483415","0.535191465767075","0.535191467277933","0.535191467449775","0.53519146746932","0.535191467471543","0.535191467471796","0.535191467471825","0.535191467471828","0.535191467471828","0.535191467471828","0.535191467471828","0.535191467471828","0.535191467471828","0.535191467471828","0.535191467471828","0.535191467471828","0.535191467471828","0.535191467471828","0.535191467471828","0.535191467471828"
"FOODS_3_014_TX_3_validation","0.775346487871357","0.975489317941416","1.02715286843795","1.04048895671538","1.04393144661075","1.04482006825401","1.0450494511858","1.04510866258336","1.04512394702311","1.04512789244761","1.04512891089347","1.04512917378837","1.04512924165033","1.04512925916777","1.0451292636896","1.04512926485684","1.04512926515814","1.04512926523592","1.04512926525599","1.04512926526118","1.04512926526251","1.04512926526286","1.04512926526295","1.04512926526297","1.04512926526298","1.04512926526298","1.04512926526298","1.04512926526298"
"FOODS_3_015_TX_3_validation","1.38771043280071","1.50369893174865","1.5383983639796","1.54877913972953","1.55188468060562","1.55281374259148","1.55309168328138","1.55317483276792","1.55319970799262","1.55320714973194","1.55320937602275","1.55321004204592","1.5532102412952","1.55321030090316","1.55321031873563","1.55321032407045","1.55321032566642","1.55321032614388","1.55321032628672","1.55321032632945","1.55321032634223","1.55321032634606","1.5532103263472","1.55321032634754","1.55321032634765","1.55321032634768","1.55321032634769","1.55321032634769"
"FOODS_3_016_TX_3_validation","0.316178854707949","0.344460174351397","0.346989859777431","0.347216133106801","0.347236372627121","0.347238182995952","0.347238344928412","0.34723835941282","0.34723836070841","0.347238360824297","0.347238360834663","0.34723836083559","0.347238360835673","0.34723836083568","0.347238360835681","0.347238360835681","0.347238360835681","0.347238360835681","0.347238360835681","0.347238360835681","0.347238360835681","0.347238360835681","0.347238360835681","0.347238360835681","0.347238360835681","0.347238360835681","0.347238360835681","0.347238360835681"
"FOODS_3_017_TX_3_validation","0.0764087063902983","0.0793445729011777","0.0794573782682216","0.0794617126106676","0.0794618791499461","0.079461885548917","0.0794618857947859","0.079461885804233","0.079461885804596","0.0794618858046099","0.0794618858046104","0.0794618858046105","0.0794618858046105","0.0794618858046105","0.0794618858046105","0.0794618858046105","0.0794618858046105","0.0794618858046105","0.0794618858046105","0.0794618858046105","0.0794618858046105","0.0794618858046105","0.0794618858046105","0.0794618858046105","0.0794618858046105","0.0794618858046105","0.0794618858046105","0.0794618858046105"
"FOODS_3_018_TX_3_validation","0.476998994379667","0.581483316231057","0.6043701014054","0.609383340964551","0.610481466834392","0.610722005993111","0.610774694932026","0.61078623618917","0.610788764245707","0.610789318004261","0.610789439302392","0.610789465872161","0.61078947169214","0.610789472966979","0.610789473246226","0.610789473307394","0.610789473320792","0.610789473323727","0.61078947332437","0.610789473324511","0.610789473324542","0.610789473324548","0.61078947332455","0.61078947332455","0.61078947332455","0.61078947332455","0.61078947332455","0.61078947332455"
"FOODS_3_019_TX_3_validation","0.262981647697682","0.28769289575669","0.290014904862572","0.290233094015743","0.290253596306815","0.290255522818437","0.290255703844402","0.290255720854629","0.290255722453006","0.290255722603199","0.290255722617312","0.290255722618638","0.290255722618762","0.290255722618774","0.290255722618775","0.290255722618775","0.290255722618775","0.290255722618775","0.290255722618775","0.290255722618775","0.290255722618775","0.290255722618775","0.290255722618775","0.290255722618775","0.290255722618775","0.290255722618775","0.290255722618775","0.290255722618775"
"FOODS_3_020_TX_3_validation","1.54793003415239","1.30142188341948","1.25957385281009","1.2524695941449","1.25126355193821","1.25105881026524","1.25102405264862","1.25101815208184","1.25101715038231","1.25101698033052","1.25101695146197","1.25101694656115","1.25101694572917","1.25101694558793","1.25101694556395","1.25101694555988","1.25101694555919","1.25101694555908","1.25101694555906","1.25101694555905","1.25101694555905","1.25101694555905","1.25101694555905","1.25101694555905","1.25101694555905","1.25101694555905","1.25101694555905","1.25101694555905"
"FOODS_3_021_TX_3_validation","0.792048745661682","1.12679377329175","1.26826768400345","1.3280590647859","1.35332880673258","1.36400860455119","1.36852222727385","1.3704298280008","1.37123604082741","1.37157677204679","1.37172077591281","1.37178163653328","1.37180735816998","1.37181822895291","1.37182282329203","1.37182476500607","1.37182558563628","1.37182593246074","1.3718260790398","1.37182614098878","1.37182616717039","1.37182617823558","1.37182618291208","1.37182618488851","1.37182618572382","1.37182618607685","1.37182618622605","1.3718261862891"
"FOODS_3_022_TX_3_validation","0.150533706649475","0.154952972488585","0.155082710279485","0.15508651903302","0.155086630847807","0.15508663413039","0.155086634226757","0.155086634229587","0.15508663422967","0.155086634229672","0.155086634229672","0.155086634229672","0.155086634229672","0.155086634229672","0.155086634229672","0.155086634229672","0.155086634229672","0.155086634229672","0.155086634229672","0.155086634229672","0.155086634229672","0.155086634229672","0.155086634229672","0.155086634229672","0.155086634229672","0.155086634229672","0.155086634229672","0.155086634229672"
"FOODS_3_023_TX_3_validation","0.897698276819396","0.987418451869957","0.996385506858214","0.997281716379842","0.997371287761718","0.997380239945619","0.997381134668854","0.99738122409169","0.997381233029027","0.997381233922267","0.997381234011541","0.997381234020464","0.997381234021355","0.997381234021445","0.997381234021454","0.997381234021454","0.997381234021455","0.997381234021455","0.997381234021455","0.997381234021455","0.997381234021455","0.997381234021455","0.997381234021455","0.997381234021455","0.997381234021455","0.997381234021455","0.997381234021455","0.997381234021455"
"FOODS_3_024_TX_3_validation","3.04188891222923","4.24452136425078","4.71999067177241","4.90797084976868","4.98229015231988","5.011672818038","5.02328946425327","5.02788218809205","5.02969795418052","5.0304158302392","5.03069964765319","5.03081185688974","5.03085621961079","5.0308737587286","5.03088069294378","5.03088343443515","5.03088451830329","5.03088494681828","5.03088511623474","5.03088518321474","5.03088520969576","5.03088522016522","5.0308852243044","5.03088522594085","5.03088522658783","5.03088522684362","5.03088522694475","5.03088522698473"
"FOODS_3_025_TX_3_validation","0.632872519936184","0.541515173411931","0.518781476761107","0.513124340437927","0.511716597919383","0.511366290116052","0.511279118239478","0.511257426070497","0.511252028111733","0.511250684863907","0.511250350605199","0.511250267427038","0.51125024672868","0.511250241578025","0.511250240296317","0.511250239977372","0.511250239898005","0.511250239878255","0.51125023987334","0.511250239872117","0.511250239871813","0.511250239871737","0.511250239871718","0.511250239871714","0.511250239871712","0.511250239871712","0.511250239871712","0.511250239871712"
"FOODS_3_026_TX_3_validation","1.26974822460782","1.1015082452479","1.06274806470629","1.05381825146372","1.05176094513974","1.0512869700189","1.0511777726609","1.05115261508939","1.05114681913045","1.05114548382111","1.05114517618418","1.05114510530886","1.05114508898015","1.05114508521825","1.05114508435155","1.05114508415188","1.05114508410588","1.05114508409528","1.05114508409284","1.05114508409228","1.05114508409215","1.05114508409212","1.05114508409211","1.05114508409211","1.05114508409211","1.05114508409211","1.05114508409211","1.05114508409211"
"FOODS_3_027_TX_3_validation","0.267369965085172","0.358175891810913","0.389015991318328","0.399490106521181","0.403047393658217","0.404255542655077","0.404665862076137","0.404805217426956","0.404852546197678","0.404868620302653","0.404874079494744","0.404875933581073","0.404876563277932","0.404876777139675","0.404876849772792","0.404876874440923","0.404876882818874","0.404876885664249","0.404876886630613","0.404876886958816","0.404876887070283","0.40487688710814","0.404876887120997","0.404876887125364","0.404876887126847","0.40487688712735","0.404876887127521","0.404876887127579"
"FOODS_3_028_TX_3_validation","0.779110483551978","0.88152306871769","0.894985007456478","0.896754553594911","0.896987157055437","0.897017732336112","0.897021751398366","0.897022279696424","0.897022349140195","0.897022358268446","0.897022359468337","0.89702235962606","0.897022359646793","0.897022359649518","0.897022359649876","0.897022359649923","0.897022359649929","0.89702235964993","0.89702235964993","0.89702235964993","0.89702235964993","0.89702235964993","0.89702235964993","0.89702235964993","0.89702235964993","0.89702235964993","0.89702235964993","0.89702235964993"
"FOODS_3_029_TX_3_validation","1.41760724425547","1.49449992231868","1.50865792369692","1.51126479093155","1.51174478500681","1.51183316477131","1.51184943785295","1.51185243416311","1.51185298586405","1.51185308744697","1.51185310615111","1.51185310959504","1.51185311022916","1.51185311034592","1.51185311036742","1.51185311037138","1.51185311037211","1.51185311037224","1.51185311037227","1.51185311037227","1.51185311037227","1.51185311037227","1.51185311037227","1.51185311037227","1.51185311037227","1.51185311037227","1.51185311037227","1.51185311037227"
"FOODS_3_030_TX_3_validation","24.3590736837695","24.6079239878649","24.7803857322019","24.8999076004506","24.9827403297877","25.0401462350832","25.0799304844877","25.1075023256167","25.1266105514756","25.1398532034176","25.1490308126709","25.155391208759","25.1597991800814","25.1628540544807","25.1649711865837","25.1664384313065","25.1674552819196","25.1681599940601","25.1686483835979","25.1689868541974","25.1692214258617","25.1693839920218","25.1694966559129","25.1695747358303","25.1696288478749","25.1696663493665","25.1696923391786","25.1697103510045"
"FOODS_3_031_TX_3_validation","0.319188158274426","0.324552884959173","0.324643052127522","0.324644567604214","0.324644593075454","0.32464459350356","0.324644593510755","0.324644593510876","0.324644593510878","0.324644593510878","0.324644593510878","0.324644593510878","0.324644593510878","0.324644593510878","0.324644593510878","0.324644593510878","0.324644593510878","0.324644593510878","0.324644593510878","0.324644593510878","0.324644593510878","0.324644593510878","0.324644593510878","0.324644593510878","0.324644593510878","0.324644593510878","0.324644593510878","0.324644593510878"
"FOODS_3_032_TX_3_validation","1.0700210481863","1.1973047680851","1.21244572758187","1.21424681144919","1.21446105831365","1.21448654392249","1.214489575548","1.21448993617321","1.21448997907117","1.21448998417407","1.21448998478108","1.21448998485329","1.21448998486188","1.2144899848629","1.21448998486302","1.21448998486304","1.21448998486304","1.21448998486304","1.21448998486304","1.21448998486304","1.21448998486304","1.21448998486304","1.21448998486304","1.21448998486304","1.21448998486304","1.21448998486304","1.21448998486304","1.21448998486304"
"FOODS_3_033_TX_3_validation","0.472012783409491","0.470155553678252","0.470162861324137","0.470162832570727","0.470162832683863","0.470162832683418","0.47016283268342","0.47016283268342","0.47016283268342","0.47016283268342","0.47016283268342","0.47016283268342","0.47016283268342","0.47016283268342","0.47016283268342","0.47016283268342","0.47016283268342","0.47016283268342","0.47016283268342","0.47016283268342","0.47016283268342","0.47016283268342","0.47016283268342","0.47016283268342","0.47016283268342","0.47016283268342","0.47016283268342","0.47016283268342"
"FOODS_3_034_TX_3_validation","1.0683276090556","1.17877743396661","1.19019636924401","1.19137692415186","1.19149897667748","1.19151159516638","1.19151289973801","1.1915130346121","1.19151304855615","1.19151304999777","1.19151305014681","1.19151305016222","1.19151305016381","1.19151305016398","1.19151305016399","1.191513050164","1.191513050164","1.191513050164","1.191513050164","1.191513050164","1.191513050164","1.191513050164","1.191513050164","1.191513050164","1.191513050164","1.191513050164","1.191513050164","1.191513050164"
"FOODS_3_035_TX_3_validation","0.955475328687473","0.95504399860127","0.955039820116898","0.955039779638081","0.955039779245945","0.955039779242146","0.955039779242109","0.955039779242109","0.955039779242109","0.955039779242109","0.955039779242109","0.955039779242109","0.955039779242109","0.955039779242109","0.955039779242109","0.955039779242109","0.955039779242109","0.955039779242109","0.955039779242109","0.955039779242109","0.955039779242109","0.955039779242109","0.955039779242109","0.955039779242109","0.955039779242109","0.955039779242109","0.955039779242109","0.955039779242109"
"FOODS_3_036_TX_3_validation","0.104612688563139","0.126492337735632","0.131068446566086","0.132025535588085","0.132225709891181","0.132267576165581","0.132276332458996","0.132278163829843","0.132278546859398","0.132278626969683","0.132278643724677","0.132278647228969","0.132278647961888","0.132278648115178","0.132278648147238","0.132278648153943","0.132278648155346","0.132278648155639","0.1322786481557","0.132278648155713","0.132278648155716","0.132278648155716","0.132278648155717","0.132278648155717","0.132278648155717","0.132278648155717","0.132278648155717","0.132278648155717"
"FOODS_3_037_TX_3_validation","1.00622957495676","1.00770312175586","1.00805167525817","1.00813412227923","1.00815362433914","1.00815823736621","1.00815932853396","1.00815958663933","1.0081596476917","1.00815966213306","1.00815966554903","1.00815966635704","1.00815966654817","1.00815966659338","1.00815966660408","1.0081596666066","1.0081596666072","1.00815966660734","1.00815966660738","1.00815966660739","1.00815966660739","1.00815966660739","1.00815966660739","1.00815966660739","1.00815966660739","1.00815966660739","1.00815966660739","1.00815966660739"
"FOODS_3_038_TX_3_validation","0.211002861496524","0.249405596140535","0.256394932766961","0.257666999116671","0.257898516481559","0.257940652876612","0.257948321743217","0.257949717484711","0.257949971511078","0.257950017744134","0.257950026158597","0.257950027690038","0.257950027968762","0.25795002801949","0.257950028028722","0.257950028030402","0.257950028030708","0.257950028030764","0.257950028030774","0.257950028030776","0.257950028030776","0.257950028030776","0.257950028030776","0.257950028030776","0.257950028030776","0.257950028030776","0.257950028030776","0.257950028030776"
"FOODS_3_039_TX_3_validation","3.57196515304504","2.91303269187776","2.60898409719127","2.46868815886846","2.4039519599389","2.37408099216929","2.36029774986827","2.35393780298627","2.35100315789636","2.34964903624038","2.34902420925006","2.34873589780765","2.34860286340115","2.34854147786208","2.34851315297601","2.34850008313606","2.3484940523716","2.34849126961985","2.34848998558574","2.34848939309896","2.34848911971014","2.34848899356142","2.34848893535311","2.34848890849429","2.34848889610092","2.3484888903823","2.34848888774358","2.34848888652601"
"FOODS_3_040_TX_3_validation","0.347271126670712","0.290304465423542","0.285332721984191","0.284898814988669","0.284860945922603","0.284857640914435","0.284857352471119","0.284857327297339","0.284857325100307","0.284857324908562","0.284857324891828","0.284857324890367","0.28485732489024","0.284857324890229","0.284857324890228","0.284857324890228","0.284857324890228","0.284857324890228","0.284857324890228","0.284857324890228","0.284857324890228","0.284857324890228","0.284857324890228","0.284857324890228","0.284857324890228","0.284857324890228","0.284857324890228","0.284857324890228"
"FOODS_3_041_TX_3_validation","1.28015589184221","1.32684644831783","1.33462785905194","1.33592470273048","1.33614083365892","1.33617685386629","1.33618285696519","1.33618385743685","1.33618402417465","1.33618405196304","1.33618405659423","1.33618405736606","1.33618405749469","1.33618405751613","1.3361840575197","1.3361840575203","1.3361840575204","1.33618405752042","1.33618405752042","1.33618405752042","1.33618405752042","1.33618405752042","1.33618405752042","1.33618405752042","1.33618405752042","1.33618405752042","1.33618405752042","1.33618405752042"
"FOODS_3_042_TX_3_validation","3.43536258884256","3.52007470920592","3.53655785112111","3.53976511315435","3.54038917680694","3.54051060606294","3.54053423356336","3.54053883096266","3.54053972551688","3.54053989957774","3.5405399334462","3.54053994003627","3.54053994131856","3.54053994156806","3.54053994161661","3.54053994162606","3.5405399416279","3.54053994162825","3.54053994162832","3.54053994162834","3.54053994162834","3.54053994162834","3.54053994162834","3.54053994162834","3.54053994162834","3.54053994162834","3.54053994162834","3.54053994162834"
"FOODS_3_043_TX_3_validation","0.384611376190419","0.322613515162057","0.316367486842103","0.315738225297808","0.315674829797365","0.315668442962649","0.315667799515442","0.315667734690795","0.315667728159979","0.315667727502027","0.315667727435741","0.315667727429063","0.31566772742839","0.315667727428322","0.315667727428315","0.315667727428314","0.315667727428314","0.315667727428314","0.315667727428314","0.315667727428314","0.315667727428314","0.315667727428314","0.315667727428314","0.315667727428314","0.315667727428314","0.315667727428314","0.315667727428314","0.315667727428314"
"FOODS_3_044_TX_3_validation","0.366198976264187","0.418627885096438","0.426134160808573","0.427208838430548","0.427362700616733","0.427384729150549","0.427387882987851","0.427388334524472","0.427388399171218","0.427388408426728","0.427388409751845","0.427388409941562","0.427388409968724","0.427388409972613","0.42738840997317","0.42738840997325","0.427388409973261","0.427388409973263","0.427388409973263","0.427388409973263","0.427388409973263","0.427388409973263","0.427388409973263","0.427388409973263","0.427388409973263","0.427388409973263","0.427388409973263","0.427388409973263"
"FOODS_3_045_TX_3_validation","0.443654870389244","0.488545373041036","0.493087546164398","0.493547138627477","0.493593641749745","0.493598347093184","0.493598823195772","0.493598871369445","0.49359887624382","0.493598876737026","0.49359887678693","0.49359887679198","0.493598876792491","0.493598876792542","0.493598876792548","0.493598876792548","0.493598876792548","0.493598876792548","0.493598876792548","0.493598876792548","0.493598876792548","0.493598876792548","0.493598876792548","0.493598876792548","0.493598876792548","0.493598876792548","0.493598876792548","0.493598876792548"
"FOODS_3_046_TX_3_validation","0.281246081646579","0.29565764306535","0.296396117718263","0.296433958504361","0.296435897535155","0.296435996894624","0.296436001985984","0.296436002246875","0.296436002260244","0.296436002260929","0.296436002260964","0.296436002260965","0.296436002260966","0.296436002260966","0.296436002260966","0.296436002260966","0.296436002260966","0.296436002260966","0.296436002260966","0.296436002260966","0.296436002260966","0.296436002260966","0.296436002260966","0.296436002260966","0.296436002260966","0.296436002260966","0.296436002260966","0.296436002260966"
"FOODS_3_047_TX_3_validation","1.49768503576124","1.39846283971565","1.37886349490412","1.3749920393997","1.37422731140155","1.3740762548001","1.37404641661333","1.37404052268098","1.37403935845345","1.37403912848376","1.37403908305789","1.37403907408492","1.3740390723125","1.37403907196239","1.37403907189323","1.37403907187957","1.37403907187687","1.37403907187634","1.37403907187623","1.37403907187621","1.37403907187621","1.37403907187621","1.37403907187621","1.37403907187621","1.37403907187621","1.37403907187621","1.37403907187621","1.37403907187621"
"FOODS_3_048_TX_3_validation","1.23416702202894","1.25023633141843","1.2513390601546","1.2514147330187","1.25141992593893","1.25142028229415","1.25142030674842","1.25142030842655","1.25142030854171","1.25142030854961","1.25142030855015","1.25142030855019","1.25142030855019","1.25142030855019","1.25142030855019","1.25142030855019","1.25142030855019","1.25142030855019","1.25142030855019","1.25142030855019","1.25142030855019","1.25142030855019","1.25142030855019","1.25142030855019","1.25142030855019","1.25142030855019","1.25142030855019","1.25142030855019"
"FOODS_3_049_TX_3_validation","0.42286973098191","0.438351748304669","0.438918572654631","0.438939325108075","0.43894008489252","0.438940112709587","0.43894011372802","0.438940113765306","0.438940113766672","0.438940113766722","0.438940113766723","0.438940113766723","0.438940113766723","0.438940113766723","0.438940113766723","0.438940113766723","0.438940113766723","0.438940113766723","0.438940113766723","0.438940113766723","0.438940113766723","0.438940113766723","0.438940113766723","0.438940113766723","0.438940113766723","0.438940113766723","0.438940113766723","0.438940113766723"
"FOODS_3_050_TX_3_validation","0.833873060281057","0.665284703416055","0.640911684405541","0.637388048095577","0.636878631808676","0.636804984890966","0.63679433766859","0.636792798387004","0.636792575851237","0.636792543678977","0.636792539027795","0.636792538355368","0.636792538258154","0.6367925382441","0.636792538242068","0.636792538241775","0.636792538241732","0.636792538241726","0.636792538241725","0.636792538241725","0.636792538241725","0.636792538241725","0.636792538241725","0.636792538241725","0.636792538241725","0.636792538241725","0.636792538241725","0.636792538241725"
"FOODS_3_051_TX_3_validation","2.04388204811024","1.49518709061572","1.3412770689378","1.29810500320375","1.28599515330947","1.28259831644358","1.28164549697891","1.28137822923304","1.28130326010128","1.28128223111143","1.28127633243815","1.28127467784862","1.28127421373298","1.28127408354763","1.28127404703038","1.28127403678722","1.28127403391399","1.28127403310804","1.28127403288197","1.28127403281856","1.28127403280077","1.28127403279578","1.28127403279438","1.28127403279399","1.28127403279388","1.28127403279385","1.28127403279384","1.28127403279384"
"FOODS_3_053_TX_3_validation","0.742804420044119","0.747025369295044","0.747049354629673","0.747049490925147","0.747049491699639","0.74704949170404","0.747049491704065","0.747049491704065","0.747049491704065","0.747049491704065","0.747049491704065","0.747049491704065","0.747049491704065","0.747049491704065","0.747049491704065","0.747049491704065","0.747049491704065","0.747049491704065","0.747049491704065","0.747049491704065","0.747049491704065","0.747049491704065","0.747049491704065","0.747049491704065","0.747049491704065","0.747049491704065","0.747049491704065","0.747049491704065"
"FOODS_3_054_TX_3_validation","1.58222146228393","2.33571790674057","2.69455319329347","2.86544021449016","2.94682121325985","2.9855770351729","3.0040336006472","3.01282311386849","3.01700891662659","3.01900230855725","3.01995161544504","3.02040370093477","3.02061899621247","3.0207215256182","3.0207703528807","3.02079360573724","3.02080467937336","3.02080995293692","3.02081246434981","3.02081366035223","3.02081422992077","3.02081450116464","3.02081463033827","3.02081469185423","3.02081472114978","3.02081473510111","3.02081474174511","3.02081474490917"
"FOODS_3_055_TX_3_validation","0.361767481448902","0.374592593153556","0.375047259475632","0.375063377967945","0.375063949388747","0.375063969646333","0.375063970364489","0.375063970389949","0.375063970390851","0.375063970390884","0.375063970390885","0.375063970390885","0.375063970390885","0.375063970390885","0.375063970390885","0.375063970390885","0.375063970390885","0.375063970390885","0.375063970390885","0.375063970390885","0.375063970390885","0.375063970390885","0.375063970390885","0.375063970390885","0.375063970390885","0.375063970390885","0.375063970390885","0.375063970390885"
"FOODS_3_056_TX_3_validation","0.282400969439206","0.413724647672545","0.474793518997529","0.503192107089776","0.516398177353321","0.522539338006773","0.525395134880398","0.526723153514599","0.527340716167277","0.527627898605957","0.527761445789759","0.527823548648079","0.527852428066587","0.527865857735299","0.527872102874954","0.527875007024724","0.527876357528693","0.527876985547602","0.527877277592467","0.527877413400804","0.527877476555156","0.527877505923546","0.527877519580599","0.527877525931478","0.527877528884799","0.52787753025817","0.527877530896822","0.527877531193811"
"FOODS_3_057_TX_3_validation","0.158895013795316","0.188692798660598","0.194280815311777","0.195328743210949","0.195525262468212","0.195562115975506","0.195569027160795","0.195570323224199","0.195570566276624","0.195570611856556","0.195570620404218","0.195570622007173","0.195570622307777","0.195570622364149","0.195570622374721","0.195570622376703","0.195570622377075","0.195570622377145","0.195570622377158","0.19557062237716","0.195570622377161","0.195570622377161","0.195570622377161","0.195570622377161","0.195570622377161","0.195570622377161","0.195570622377161","0.195570622377161"
