"id","F1","F2","F3","F4","F5","F6","F7","F8","F9","F10","F11","F12","F13","F14","F15","F16","F17","F18","F19","F20","F21","F22","F23","F24","F25","F26","F27","F28"
"FOODS_3_019_TX_3_validation","0.268129455174163","0.290183391325978","0.290183391325978","0.290183391325978","0.290183391325978","0.290183391325978","0.290183391325978","0.290183391325978","0.290183391325978","0.290183391325978","0.290183391325978","0.290183391325978","0.290183391325978","0.290183391325978","0.290183391325978","0.290183391325978","0.290183391325978","0.290183391325978","0.290183391325978","0.290183391325978","0.290183391325978","0.290183391325978","0.290183391325978","0.290183391325978","0.290183391325978","0.290183391325978","0.290183391325978","0.290183391325978"
"FOODS_3_020_TX_3_validation","1.47378242890358","1.25090741318783","1.25090741318783","1.25090741318783","1.25090741318783","1.25090741318783","1.25090741318783","1.25090741318783","1.25090741318783","1.25090741318783","1.25090741318783","1.25090741318783","1.25090741318783","1.25090741318783","1.25090741318783","1.25090741318783","1.25090741318783","1.25090741318783","1.25090741318783","1.25090741318783","1.25090741318783","1.25090741318783","1.25090741318783","1.25090741318783","1.25090741318783","1.25090741318783","1.25090741318783","1.25090741318783"
"FOODS_3_021_TX_3_validation","1.04597334369378","1.37176284080617","1.37176284080617","1.37176284080617","1.37176284080617","1.37176284080617","1.37176284080617","1.37176284080617","1.37176284080617","1.37176284080617","1.37176284080617","1.37176284080617","1.37176284080617","1.37176284080617","1.37176284080617","1.37176284080617","1.37176284080617","1.37176284080617","1.37176284080617","1.37176284080617","1.37176284080617","1.37176284080617","1.37176284080617","1.37176284080617","1.37176284080617","1.37176284080617","1.37176284080617","1.37176284080617"
"FOODS_3_022_TX_3_validation","0.151375657028382","0.155044632582792","0.155044632582792","0.155044632582792","0.155044632582792","0.155044632582792","0.155044632582792","0.155044632582792","0.155044632582792","0.155044632582792","0.155044632582792","0.155044632582792","0.155044632582792","0.155044632582792","0.155044632582792","0.155044632582792","0.155044632582792","0.155044632582792","0.155044632582792","0.155044632582792","0.155044632582792","0.155044632582792","0.155044632582792","0.155044632582792","0.155044632582792","0.155044632582792","0.155044632582792","0.155044632582792"
"FOODS_3_023_TX_3_validation","0.911378321036575","0.997380848340597","0.997380848340597","0.997380848340597","0.997380848340597","0.997380848340597","0.997380848340597","0.997380848340597","0.997380848340597","0.997380848340597","0.997380848340597","0.997380848340597","0.997380848340597","0.997380848340597","0.997380848340597","0.997380848340597","0.997380848340597","0.997380848340597","0.997380848340597","0.997380848340597","0.997380848340597","0.997380848340597","0.997380848340597","0.997380848340597","0.997380848340597","0.997380848340597","0.997380848340597","0.997380848340597"
"FOODS_3_024_TX_3_validation","3.91867749246305","5.03378064454829","5.03378064454829","5.03378064454829","5.03378064454829","5.03378064454829","5.03378064454829","5.03378064454829","5.03378064454829","5.03378064454829","5.03378064454829","5.03378064454829","5.03378064454829","5.03378064454829","5.03378064454829","5.03378064454829","5.03378064454829","5.03378064454829","5.03378064454829","5.03378064454829","5.03378064454829","5.03378064454829","5.03378064454829","5.03378064454829","5.03378064454829","5.03378064454829","5.03378064454829","5.03378064454829"
"FOODS_3_025_TX_3_validation","0.551793138955346","0.511225185810353","0.511225185810353","0.511225185810353","0.511225185810353","0.511225185810353","0.511225185810353","0.511225185810353","0.511225185810353","0.511225185810353","0.511225185810353","0.511225185810353","0.511225185810353","0.511225185810353","0.511225185810353","0.511225185810353","0.511225185810353","0.511225185810353","0.511225185810353","0.511225185810353","0.511225185810353","0.511225185810353","0.511225185810353","0.511225185810353","0.511225185810353","0.511225185810353","0.511225185810353","0.511225185810353"
"FOODS_3_026_TX_3_validation","1.22585395952085","1.05074048696685","1.05074048696685","1.05074048696685","1.05074048696685","1.05074048696685","1.05074048696685","1.05074048696685","1.05074048696685","1.05074048696685","1.05074048696685","1.05074048696685","1.05074048696685","1.05074048696685","1.05074048696685","1.05074048696685","1.05074048696685","1.05074048696685","1.05074048696685","1.05074048696685","1.05074048696685","1.05074048696685","1.05074048696685","1.05074048696685","1.05074048696685","1.05074048696685","1.05074048696685","1.05074048696685"
"FOODS_3_027_TX_3_validation","0.340017507195581","0.404844401186002","0.404844401186002","0.404844401186002","0.404844401186002","0.404844401186002","0.404844401186002","0.404844401186002","0.404844401186002","0.404844401186002","0.404844401186002","0.404844401186002","0.404844401186002","0.404844401186002","0.404844401186002","0.404844401186002","0.404844401186002","0.404844401186002","0.404844401186002","0.404844401186002","0.404844401186002","0.404844401186002","0.404844401186002","0.404844401186002","0.404844401186002","0.404844401186002","0.404844401186002","0.404844401186002"
"FOODS_3_028_TX_3_validation","0.814600899662345","0.897148740845841","0.897148740845841","0.897148740845841","0.897148740845841","0.897148740845841","0.897148740845841","0.897148740845841","0.897148740845841","0.897148740845841","0.897148740845841","0.897148740845841","0.897148740845841","0.897148740845841","0.897148740845841","0.897148740845841","0.897148740845841","0.897148740845841","0.897148740845841","0.897148740845841","0.897148740845841","0.897148740845841","0.897148740845841","0.897148740845841","0.897148740845841","0.897148740845841","0.897148740845841","0.897148740845841"
"FOODS_3_029_TX_3_validation","1.4429188051927","1.51173491572008","1.51173491572008","1.51173491572008","1.51173491572008","1.51173491572008","1.51173491572008","1.51173491572008","1.51173491572008","1.51173491572008","1.51173491572008","1.51173491572008","1.51173491572008","1.51173491572008","1.51173491572008","1.51173491572008","1.51173491572008","1.51173491572008","1.51173491572008","1.51173491572008","1.51173491572008","1.51173491572008","1.51173491572008","1.51173491572008","1.51173491572008","1.51173491572008","1.51173491572008","1.51173491572008"
"FOODS_3_030_TX_3_validation","26.9650806111776","25.1756410614165","25.1756410614165","25.1756410614165","25.1756410614165","25.1756410614165","25.1756410614165","25.1756410614165","25.1756410614165","25.1756410614165","25.1756410614165","25.1756410614165","25.1756410614165","25.1756410614165","25.1756410614165","25.1756410614165","25.1756410614165","25.1756410614165","25.1756410614165","25.1756410614165","25.1756410614165","25.1756410614165","25.1756410614165","25.1756410614165","25.1756410614165","25.1756410614165","25.1756410614165","25.1756410614165"
"FOODS_3_031_TX_3_validation","0.318916250633359","0.324619899962854","0.324619899962854","0.324619899962854","0.324619899962854","0.324619899962854","0.324619899962854","0.324619899962854","0.324619899962854","0.324619899962854","0.324619899962854","0.324619899962854","0.324619899962854","0.324619899962854","0.324619899962854","0.324619899962854","0.324619899962854","0.324619899962854","0.324619899962854","0.324619899962854","0.324619899962854","0.324619899962854","0.324619899962854","0.324619899962854","0.324619899962854","0.324619899962854","0.324619899962854","0.324619899962854"
"FOODS_3_032_TX_3_validation","1.10148443267886","1.21472454990782","1.21472454990782","1.21472454990782","1.21472454990782","1.21472454990782","1.21472454990782","1.21472454990782","1.21472454990782","1.21472454990782","1.21472454990782","1.21472454990782","1.21472454990782","1.21472454990782","1.21472454990782","1.21472454990782","1.21472454990782","1.21472454990782","1.21472454990782","1.21472454990782","1.21472454990782","1.21472454990782","1.21472454990782","1.21472454990782","1.21472454990782","1.21472454990782","1.21472454990782","1.21472454990782"
"FOODS_3_033_TX_3_validation","0.472120772015095","0.470160366259711","0.470160366259711","0.470160366259711","0.470160366259711","0.470160366259711","0.470160366259711","0.470160366259711","0.470160366259711","0.470160366259711","0.470160366259711","0.470160366259711","0.470160366259711","0.470160366259711","0.470160366259711","0.470160366259711","0.470160366259711","0.470160366259711","0.470160366259711","0.470160366259711","0.470160366259711","0.470160366259711","0.470160366259711","0.470160366259711","0.470160366259711","0.470160366259711","0.470160366259711","0.470160366259711"
"FOODS_3_034_TX_3_validation","1.07989005587559","1.1917266035789","1.1917266035789","1.1917266035789","1.1917266035789","1.1917266035789","1.1917266035789","1.1917266035789","1.1917266035789","1.1917266035789","1.1917266035789","1.1917266035789","1.1917266035789","1.1917266035789","1.1917266035789","1.1917266035789","1.1917266035789","1.1917266035789","1.1917266035789","1.1917266035789","1.1917266035789","1.1917266035789","1.1917266035789","1.1917266035789","1.1917266035789","1.1917266035789","1.1917266035789","1.1917266035789"
"FOODS_3_035_TX_3_validation","0.955596478603451","0.955043498678089","0.955043498678089","0.955043498678089","0.955043498678089","0.955043498678089","0.955043498678089","0.955043498678089","0.955043498678089","0.955043498678089","0.955043498678089","0.955043498678089","0.955043498678089","0.955043498678089","0.955043498678089","0.955043498678089","0.955043498678089","0.955043498678089","0.955043498678089","0.955043498678089","0.955043498678089","0.955043498678089","0.955043498678089","0.955043498678089","0.955043498678089","0.955043498678089","0.955043498678089","0.955043498678089"
"FOODS_3_036_TX_3_validation","0.111909552588499","0.132232170468128","0.132232170468128","0.132232170468128","0.132232170468128","0.132232170468128","0.132232170468128","0.132232170468128","0.132232170468128","0.132232170468128","0.132232170468128","0.132232170468128","0.132232170468128","0.132232170468128","0.132232170468128","0.132232170468128","0.132232170468128","0.132232170468128","0.132232170468128","0.132232170468128","0.132232170468128","0.132232170468128","0.132232170468128","0.132232170468128","0.132232170468128","0.132232170468128","0.132232170468128","0.132232170468128"
"FOODS_3_037_TX_3_validation","1.05281344733465","1.00836972126315","1.00836972126315","1.00836972126315","1.00836972126315","1.00836972126315","1.00836972126315","1.00836972126315","1.00836972126315","1.00836972126315","1.00836972126315","1.00836972126315","1.00836972126315","1.00836972126315","1.00836972126315","1.00836972126315","1.00836972126315","1.00836972126315","1.00836972126315","1.00836972126315","1.00836972126315","1.00836972126315","1.00836972126315","1.00836972126315","1.00836972126315","1.00836972126315","1.00836972126315","1.00836972126315"
"FOODS_3_038_TX_3_validation","0.226788005268291","0.258107972219268","0.258107972219268","0.258107972219268","0.258107972219268","0.258107972219268","0.258107972219268","0.258107972219268","0.258107972219268","0.258107972219268","0.258107972219268","0.258107972219268","0.258107972219268","0.258107972219268","0.258107972219268","0.258107972219268","0.258107972219268","0.258107972219268","0.258107972219268","0.258107972219268","0.258107972219268","0.258107972219268","0.258107972219268","0.258107972219268","0.258107972219268","0.258107972219268","0.258107972219268","0.258107972219268"
"FOODS_3_039_TX_3_validation","3.32536406364258","2.34573579820692","2.34573579820692","2.34573579820692","2.34573579820692","2.34573579820692","2.34573579820692","2.34573579820692","2.34573579820692","2.34573579820692","2.34573579820692","2.34573579820692","2.34573579820692","2.34573579820692","2.34573579820692","2.34573579820692","2.34573579820692","2.34573579820692","2.34573579820692","2.34573579820692","2.34573579820692","2.34573579820692","2.34573579820692","2.34573579820692","2.34573579820692","2.34573579820692","2.34573579820692","2.34573579820692"
"FOODS_3_040_TX_3_validation","0.346905352249601","0.284624743968195","0.284624743968195","0.284624743968195","0.284624743968195","0.284624743968195","0.284624743968195","0.284624743968195","0.284624743968195","0.284624743968195","0.284624743968195","0.284624743968195","0.284624743968195","0.284624743968195","0.284624743968195","0.284624743968195","0.284624743968195","0.284624743968195","0.284624743968195","0.284624743968195","0.284624743968195","0.284624743968195","0.284624743968195","0.284624743968195","0.284624743968195","0.284624743968195","0.284624743968195","0.284624743968195"
"FOODS_3_041_TX_3_validation","1.27728842455764","1.33613578740414","1.33613578740414","1.33613578740414","1.33613578740414","1.33613578740414","1.33613578740414","1.33613578740414","1.33613578740414","1.33613578740414","1.33613578740414","1.33613578740414","1.33613578740414","1.33613578740414","1.33613578740414","1.33613578740414","1.33613578740414","1.33613578740414","1.33613578740414","1.33613578740414","1.33613578740414","1.33613578740414","1.33613578740414","1.33613578740414","1.33613578740414","1.33613578740414","1.33613578740414","1.33613578740414"
"FOODS_3_042_TX_3_validation","3.43508191880435","3.54049461039531","3.54049461039531","3.54049461039531","3.54049461039531","3.54049461039531","3.54049461039531","3.54049461039531","3.54049461039531","3.54049461039531","3.54049461039531","3.54049461039531","3.54049461039531","3.54049461039531","3.54049461039531","3.54049461039531","3.54049461039531","3.54049461039531","3.54049461039531","3.54049461039531","3.54049461039531","3.54049461039531","3.54049461039531","3.54049461039531","3.54049461039531","3.54049461039531","3.54049461039531","3.54049461039531"
"FOODS_3_043_TX_3_validation","0.375424838195248","0.315648301245418","0.315648301245418","0.315648301245418","0.315648301245418","0.315648301245418","0.315648301245418","0.315648301245418","0.315648301245418","0.315648301245418","0.315648301245418","0.315648301245418","0.315648301245418","0.315648301245418","0.315648301245418","0.315648301245418","0.315648301245418","0.315648301245418","0.315648301245418","0.315648301245418","0.315648301245418","0.315648301245418","0.315648301245418","0.315648301245418","0.315648301245418","0.315648301245418","0.315648301245418","0.315648301245418"
"FOODS_3_044_TX_3_validation","0.378856536453872","0.427517836725704","0.427517836725704","0.427517836725704","0.427517836725704","0.427517836725704","0.427517836725704","0.427517836725704","0.427517836725704","0.427517836725704","0.427517836725704","0.427517836725704","0.427517836725704","0.427517836725704","0.427517836725704","0.427517836725704","0.427517836725704","0.427517836725704","0.427517836725704","0.427517836725704","0.427517836725704","0.427517836725704","0.427517836725704","0.427517836725704","0.427517836725704","0.427517836725704","0.427517836725704","0.427517836725704"
"FOODS_3_045_TX_3_validation","0.454014041158555","0.493481783537658","0.493481783537658","0.493481783537658","0.493481783537658","0.493481783537658","0.493481783537658","0.493481783537658","0.493481783537658","0.493481783537658","0.493481783537658","0.493481783537658","0.493481783537658","0.493481783537658","0.493481783537658","0.493481783537658","0.493481783537658","0.493481783537658","0.493481783537658","0.493481783537658","0.493481783537658","0.493481783537658","0.493481783537658","0.493481783537658","0.493481783537658","0.493481783537658","0.493481783537658","0.493481783537658"
"FOODS_3_046_TX_3_validation","0.281315004354414","0.29632952481173","0.29632952481173","0.29632952481173","0.29632952481173","0.29632952481173","0.29632952481173","0.29632952481173","0.29632952481173","0.29632952481173","0.29632952481173","0.29632952481173","0.29632952481173","0.29632952481173","0.29632952481173","0.29632952481173","0.29632952481173","0.29632952481173","0.29632952481173","0.29632952481173","0.29632952481173","0.29632952481173","0.29632952481173","0.29632952481173","0.29632952481173","0.29632952481173","0.29632952481173","0.29632952481173"
"FOODS_3_047_TX_3_validation","1.51136418671355","1.37380059299866","1.37380059299866","1.37380059299866","1.37380059299866","1.37380059299866","1.37380059299866","1.37380059299866","1.37380059299866","1.37380059299866","1.37380059299866","1.37380059299866","1.37380059299866","1.37380059299866","1.37380059299866","1.37380059299866","1.37380059299866","1.37380059299866","1.37380059299866","1.37380059299866","1.37380059299866","1.37380059299866","1.37380059299866","1.37380059299866","1.37380059299866","1.37380059299866","1.37380059299866","1.37380059299866"
"FOODS_3_048_TX_3_validation","1.23699275215325","1.25147997500049","1.25147997500049","1.25147997500049","1.25147997500049","1.25147997500049","1.25147997500049","1.25147997500049","1.25147997500049","1.25147997500049","1.25147997500049","1.25147997500049","1.25147997500049","1.25147997500049","1.25147997500049","1.25147997500049","1.25147997500049","1.25147997500049","1.25147997500049","1.25147997500049","1.25147997500049","1.25147997500049","1.25147997500049","1.25147997500049","1.25147997500049","1.25147997500049","1.25147997500049","1.25147997500049"
"FOODS_3_049_TX_3_validation","0.42575278488383","0.438964648438338","0.438964648438338","0.438964648438338","0.438964648438338","0.438964648438338","0.438964648438338","0.438964648438338","0.438964648438338","0.438964648438338","0.438964648438338","0.438964648438338","0.438964648438338","0.438964648438338","0.438964648438338","0.438964648438338","0.438964648438338","0.438964648438338","0.438964648438338","0.438964648438338","0.438964648438338","0.438964648438338","0.438964648438338","0.438964648438338","0.438964648438338","0.438964648438338","0.438964648438338","0.438964648438338"
"FOODS_3_050_TX_3_validation","0.793164759685882","0.636621596109599","0.636621596109599","0.636621596109599","0.636621596109599","0.636621596109599","0.636621596109599","0.636621596109599","0.636621596109599","0.636621596109599","0.636621596109599","0.636621596109599","0.636621596109599","0.636621596109599","0.636621596109599","0.636621596109599","0.636621596109599","0.636621596109599","0.636621596109599","0.636621596109599","0.636621596109599","0.636621596109599","0.636621596109599","0.636621596109599","0.636621596109599","0.636621596109599","0.636621596109599","0.636621596109599"
"FOODS_3_051_TX_3_validation","1.87976841096977","1.28084095879865","1.28084095879865","1.28084095879865","1.28084095879865","1.28084095879865","1.28084095879865","1.28084095879865","1.28084095879865","1.28084095879865","1.28084095879865","1.28084095879865","1.28084095879865","1.28084095879865","1.28084095879865","1.28084095879865","1.28084095879865","1.28084095879865","1.28084095879865","1.28084095879865","1.28084095879865","1.28084095879865","1.28084095879865","1.28084095879865","1.28084095879865","1.28084095879865","1.28084095879865","1.28084095879865"
"FOODS_3_053_TX_3_validation","0.743277597295014","0.747051524111717","0.747051524111717","0.747051524111717","0.747051524111717","0.747051524111717","0.747051524111717","0.747051524111717","0.747051524111717","0.747051524111717","0.747051524111717","0.747051524111717","0.747051524111717","0.747051524111717","0.747051524111717","0.747051524111717","0.747051524111717","0.747051524111717","0.747051524111717","0.747051524111717","0.747051524111717","0.747051524111717","0.747051524111717","0.747051524111717","0.747051524111717","0.747051524111717","0.747051524111717","0.747051524111717"
"FOODS_3_054_TX_3_validation","2.29689460122497","3.02062738227522","3.02062738227522","3.02062738227522","3.02062738227522","3.02062738227522","3.02062738227522","3.02062738227522","3.02062738227522","3.02062738227522","3.02062738227522","3.02062738227522","3.02062738227522","3.02062738227522","3.02062738227522","3.02062738227522","3.02062738227522","3.02062738227522","3.02062738227522","3.02062738227522","3.02062738227522","3.02062738227522","3.02062738227522","3.02062738227522","3.02062738227522","3.02062738227522","3.02062738227522","3.02062738227522"
"FOODS_3_055_TX_3_validation","0.364229421513816","0.375080834041405","0.375080834041405","0.375080834041405","0.375080834041405","0.375080834041405","0.375080834041405","0.375080834041405","0.375080834041405","0.375080834041405","0.375080834041405","0.375080834041405","0.375080834041405","0.375080834041405","0.375080834041405","0.375080834041405","0.375080834041405","0.375080834041405","0.375080834041405","0.375080834041405","0.375080834041405","0.375080834041405","0.375080834041405","0.375080834041405","0.375080834041405","0.375080834041405","0.375080834041405","0.375080834041405"
"FOODS_3_056_TX_3_validation","0.415591067392947","0.528128757095261","0.528128757095261","0.528128757095261","0.528128757095261","0.528128757095261","0.528128757095261","0.528128757095261","0.528128757095261","0.528128757095261","0.528128757095261","0.528128757095261","0.528128757095261","0.528128757095261","0.528128757095261","0.528128757095261","0.528128757095261","0.528128757095261","0.528128757095261","0.528128757095261","0.528128757095261","0.528128757095261","0.528128757095261","0.528128757095261","0.528128757095261","0.528128757095261","0.528128757095261","0.528128757095261"
"FOODS_3_057_TX_3_validation","0.16935071238581","0.195555157454387","0.195555157454387","0.195555157454387","0.195555157454387","0.195555157454387","0.195555157454387","0.195555157454387","0.195555157454387","0.195555157454387","0.195555157454387","0.195555157454387","0.195555157454387","0.195555157454387","0.195555157454387","0.195555157454387","0.195555157454387","0.195555157454387","0.195555157454387","0.195555157454387","0.195555157454387","0.195555157454387","0.195555157454387","0.195555157454387","0.195555157454387","0.195555157454387","0.195555157454387","0.195555157454387"
